image_id,image_name,media_id,image_launch_time,image_source_total_num,image_run_date_amount,image_create_role_pay_num,image_create_role_num,image_create_role_pay_sum,image_source_num,image_create_role_pay_rate,image_create_role_cost,image_create_role_pay_cost,image_valid_source_num,image_valid_source_rate,image_pay_sum_ability,image_pay_num_ability,image_create_role_roi,image_create_role_retain_1d,create_role_30_pay_sum,model_run_datetime,data_win
40988,QMTK0281-竖版CHL(TT),16,2021-11-25,4,251.56,0.0,4.0,0.0,4.0,0.0,62.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-06,3
41018,QMTK0283-横版Z（TT),16,2021-11-25,3,212.95,0.0,1.0,0.0,1.0,0.0,212.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-06,3
41048,QMTK0284-竖版ZDC(3D)(TT),10,2021-11-11,8,282240.08,99.0,2352.0,16987.0,1.0,0.0421,120.000034,2850.909899,0.0,0.0,0.0,0.0,0.060186,0.1167,43516.0,2021-12-06,3
41048,QMTK0284-竖版ZDC(3D)(TT),16,2021-11-11,8,132.45,0.0,1.0,0.0,3.0,0.0,132.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-06,3
41179,QMTK0285-横版LMF(TT),16,2021-11-30,3,403.64,0.0,4.0,0.0,2.0,0.0,100.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-06,3
41192,QMTK0286-横版Z（TT)（真人）,16,2021-11-30,3,235.52,0.0,1.0,0.0,2.0,0.0,235.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-12-06,3
41199,QMTK0287-横版LMF（TT）,16,2021-11-30,5,295.46,1.0,2.0,19.0,2.0,0.5,147.73,295.46,2.0,1.0,9.5,0.5,0.064307,0.5,73.0,2021-12-06,3
41247,QMTK0289-横版CHL-01（TT）,16,2021-11-04,5,580.13,0.0,1.0,0.0,2.0,0.0,580.13,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2021-12-06,3
41285,QMTK0291-竖版LMF（TT）,16,2021-04-24,31,211.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-12-06,3
41317,QMTK0293-竖版ZDC（TT）,16,2021-12-03,4,803.3,1.0,5.0,130.0,2.0,0.2,160.66,803.3,2.0,1.0,65.0,0.5,0.161832,0.1429,137.0,2021-12-06,3
41396,QMTK0294-竖版xy,16,2021-11-04,5,539.42,0.0,5.0,0.0,2.0,0.0,107.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-06,3
41410,QMTK0295-橫版Z（TT）（真人）,16,2021-12-06,1,489.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-12-06,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,1334.61,1.0,30.0,6.0,5.0,0.0333,44.487,1334.61,2.0,0.4,3.0,0.5,0.004496,0.2308,367.0,2021-12-07,3
25774,ZDZL1377-横版JL,16,2021-11-18,1,171.91,0.0,3.0,0.0,1.0,0.0,57.303333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
27557,ZDZL1744-横版LL,16,2021-06-10,12,184.79,0.0,2.0,0.0,1.0,0.0,92.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
27683,ZDZL1768-横版Z,16,2021-06-09,6,130.68,0.0,1.0,0.0,1.0,0.0,130.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
28980,ZDZL1875-横版LL（3D复用）,16,2021-11-20,1,136.66,0.0,2.0,0.0,1.0,0.0,68.33,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,2021-12-07,3
29796,ZDZL1937-横版xy,16,2021-10-10,2,224.01,0.0,1.0,0.0,1.0,0.0,224.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-12-07,3
33201,ZDZL1986-横版CHL,16,2021-05-12,14,573.4,0.0,3.0,0.0,1.0,0.0,191.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2021-12-07,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,4900.93,9.0,67.0,263.0,5.0,0.1343,73.148209,544.547778,4.0,0.8,65.75,2.25,0.053663,0.1429,1101.0,2021-12-07,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,618.12,0.0,6.0,0.0,1.0,0.0,103.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,1083.78,0.0,6.0,0.0,1.0,0.0,180.63,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,2021-12-07,3
34873,QMTK0161-横版xy(TT),16,2021-06-19,3,138.6,0.0,1.0,0.0,1.0,0.0,138.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,1738.09,0.0,13.0,0.0,6.0,0.0,133.699231,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,2021-12-07,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,143.97,0.0,2.0,0.0,1.0,0.0,71.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
40041,QMTK0269-竖版CHL(TT),16,2021-10-27,6,558.05,0.0,8.0,0.0,3.0,0.0,69.75625,0.0,0.0,0.0,0.0,0.0,0.0,0.1176,0.0,2021-12-07,3
40421,QMTK0275-横版CHL-01（TT）,16,2021-11-04,4,181.0,0.0,1.0,0.0,1.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
40435,QMTK0278-横版CHL-01（3D混剪）(TT),16,2021-11-08,32,131.68,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
40499,QMTK0277-横版ly(TT),16,2021-11-04,7,851.38,1.0,16.0,6.0,1.0,0.0625,53.21125,851.38,1.0,1.0,6.0,1.0,0.007047,0.0,6.0,2021-12-07,3
40929,QMTK0279-竖版CXN(TT),16,2021-11-25,8,58668.91,59.0,943.0,4757.0,2.0,0.0626,62.215175,994.388305,1.0,0.5,4757.0,59.0,0.081082,0.1465,25745.0,2021-12-07,3
40988,QMTK0281-竖版CHL(TT),16,2021-11-25,4,537.02,0.0,6.0,0.0,3.0,0.0,89.503333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
41018,QMTK0283-横版Z（TT),16,2021-11-25,3,158.14,0.0,1.0,0.0,1.0,0.0,158.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
41048,QMTK0284-竖版ZDC(3D)(TT),10,2021-11-11,8,141120.04,50.0,1148.0,6948.0,1.0,0.0436,122.926864,2822.4008,0.0,0.0,0.0,0.0,0.049235,0.116,43516.0,2021-12-07,3
41048,QMTK0284-竖版ZDC(3D)(TT),16,2021-11-11,8,273.55,0.0,1.0,0.0,3.0,0.0,273.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
41179,QMTK0285-横版LMF(TT),16,2021-11-30,3,483.93,0.0,9.0,0.0,2.0,0.0,53.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
41192,QMTK0286-横版Z（TT)（真人）,16,2021-11-30,3,209.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-12-07,3
41199,QMTK0287-横版LMF（TT）,16,2021-11-30,5,495.18,1.0,3.0,73.0,2.0,0.3333,165.06,495.18,2.0,1.0,36.5,0.5,0.147421,0.6667,214.0,2021-12-07,3
41247,QMTK0289-横版CHL-01（TT）,16,2021-11-04,5,347.36,0.0,2.0,0.0,2.0,0.0,173.68,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2021-12-07,3
41285,QMTK0291-竖版LMF（TT）,16,2021-04-24,31,53561.96,22.0,418.0,1691.0,1.0,0.0526,128.13866,2434.634545,1.0,1.0,1691.0,22.0,0.031571,0.1316,5939.0,2021-12-07,3
41317,QMTK0293-竖版ZDC（TT）,16,2021-12-03,4,761.92,0.0,2.0,0.0,2.0,0.0,380.96,0.0,2.0,1.0,0.0,0.0,0.0,0.1667,130.0,2021-12-07,3
41396,QMTK0294-竖版xy,16,2021-11-04,5,720.58,0.0,7.0,0.0,2.0,0.0,102.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-07,3
41410,QMTK0295-橫版Z（TT）（真人）,16,2021-12-06,1,786.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-12-07,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,1687.37,0.0,22.0,0.0,5.0,0.0,76.698636,0.0,2.0,0.4,0.0,0.0,0.0,0.2162,367.0,2021-12-08,3
25774,ZDZL1377-横版JL,16,2021-11-18,1,151.87,0.0,2.0,0.0,1.0,0.0,75.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
27557,ZDZL1744-横版LL,16,2021-06-10,12,146.08,0.0,2.0,0.0,1.0,0.0,73.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
27683,ZDZL1768-横版Z,16,2021-06-09,6,183.27,0.0,1.0,0.0,1.0,0.0,183.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
28980,ZDZL1875-横版LL（3D复用）,16,2021-11-20,1,115.23,0.0,2.0,0.0,1.0,0.0,57.615,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2021-12-08,3
29796,ZDZL1937-横版xy,16,2021-10-10,2,186.65,0.0,1.0,0.0,1.0,0.0,186.65,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2021-12-08,3
33201,ZDZL1986-横版CHL,16,2021-05-12,14,252.51,0.0,2.0,0.0,1.0,0.0,126.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,3393.62,5.0,43.0,37.0,4.0,0.1163,78.921395,678.724,4.0,1.0,9.25,1.25,0.010903,0.1379,2969.0,2021-12-08,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,645.65,0.0,5.0,0.0,1.0,0.0,129.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,916.94,0.0,5.0,0.0,1.0,0.0,183.388,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,2021-12-08,3
34873,QMTK0161-横版xy(TT),16,2021-06-19,3,129.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,1497.56,0.0,15.0,0.0,6.0,0.0,99.837333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,158.28,0.0,1.0,0.0,1.0,0.0,158.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
40041,QMTK0269-竖版CHL(TT),16,2021-10-27,6,606.47,0.0,10.0,0.0,3.0,0.0,60.647,0.0,0.0,0.0,0.0,0.0,0.0,0.1538,0.0,2021-12-08,3
40499,QMTK0277-横版ly(TT),16,2021-11-04,7,1886.27,2.0,23.0,18.0,1.0,0.087,82.011739,943.135,1.0,1.0,18.0,2.0,0.009543,0.08,18.0,2021-12-08,3
40929,QMTK0279-竖版CXN(TT),16,2021-11-25,8,46392.8,35.0,718.0,1550.0,2.0,0.0487,64.613928,1325.508571,1.0,0.5,1550.0,35.0,0.03341,0.1468,30038.0,2021-12-08,3
40988,QMTK0281-竖版CHL(TT),16,2021-11-25,4,911.11,0.0,9.0,0.0,3.0,0.0,101.234444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
41048,QMTK0284-竖版ZDC(3D)(TT),16,2021-11-11,8,313.89,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
41179,QMTK0285-横版LMF(TT),16,2021-11-30,3,620.31,0.0,14.0,0.0,2.0,0.0,44.307857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
41199,QMTK0287-横版LMF（TT）,16,2021-11-30,5,5144.27,3.0,25.0,71.0,2.0,0.12,205.7708,1714.756667,2.0,1.0,35.5,1.5,0.013802,0.2308,1651.0,2021-12-08,3
41247,QMTK0289-横版CHL-01（TT）,16,2021-11-04,5,344.63,0.0,2.0,0.0,2.0,0.0,172.315,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,2021-12-08,3
41285,QMTK0291-竖版LMF（TT）,16,2021-04-24,31,55984.84,30.0,519.0,2096.0,1.0,0.0578,107.870597,1866.161333,1.0,1.0,2096.0,30.0,0.037439,0.1272,25387.0,2021-12-08,3
41317,QMTK0293-竖版ZDC（TT）,16,2021-12-03,4,917.63,0.0,3.0,0.0,2.0,0.0,305.876667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-08,3
41396,QMTK0294-竖版xy,16,2021-11-04,5,2004.48,1.0,16.0,12.0,2.0,0.0625,125.28,2004.48,2.0,1.0,6.0,0.5,0.005987,0.1176,411.0,2021-12-08,3
41410,QMTK0295-橫版Z（TT）（真人）,16,2021-12-06,1,975.47,0.0,1.0,0.0,1.0,0.0,975.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2021-12-08,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,1574.85,1.0,22.0,6.0,4.0,0.0455,71.584091,1574.85,0.0,0.0,0.0,0.0,0.00381,0.2692,36.0,2021-12-09,3
25774,ZDZL1377-横版JL,16,2021-11-18,1,133.71,0.0,2.0,0.0,1.0,0.0,66.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
27557,ZDZL1744-横版LL,16,2021-06-10,12,145.79,0.0,2.0,0.0,1.0,0.0,72.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
27683,ZDZL1768-横版Z,16,2021-06-09,6,185.64,0.0,1.0,0.0,1.0,0.0,185.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
29796,ZDZL1937-横版xy,16,2021-10-10,2,176.87,0.0,1.0,0.0,1.0,0.0,176.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
33201,ZDZL1986-横版CHL,16,2021-05-12,14,276.16,0.0,2.0,0.0,1.0,0.0,138.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,3023.92,4.0,45.0,30.0,4.0,0.0889,67.198222,755.98,4.0,1.0,7.5,1.0,0.009921,0.1525,2429.0,2021-12-09,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,560.1,0.0,3.0,0.0,1.0,0.0,186.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,747.02,0.0,6.0,0.0,1.0,0.0,124.503333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,2021-12-09,3
34873,QMTK0161-横版xy(TT),16,2021-06-19,3,120.84,0.0,1.0,0.0,1.0,0.0,120.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,1199.89,0.0,16.0,0.0,4.0,0.0,74.993125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,162.54,0.0,3.0,0.0,1.0,0.0,54.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
40041,QMTK0269-竖版CHL(TT),16,2021-10-27,6,652.02,0.0,9.0,0.0,2.0,0.0,72.446667,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,2021-12-09,3
40499,QMTK0277-横版ly(TT),16,2021-11-04,7,1813.22,2.0,25.0,18.0,1.0,0.08,72.5288,906.61,1.0,1.0,18.0,2.0,0.009927,0.1667,122.0,2021-12-09,3
40929,QMTK0279-竖版CXN(TT),16,2021-11-25,8,33885.05,30.0,591.0,1098.0,1.0,0.0508,57.33511,1129.501667,1.0,1.0,1098.0,30.0,0.032404,0.1414,13380.0,2021-12-09,3
40988,QMTK0281-竖版CHL(TT),16,2021-11-25,4,1046.33,0.0,9.0,0.0,3.0,0.0,116.258889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
41048,QMTK0284-竖版ZDC(3D)(TT),16,2021-11-11,8,291.14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-12-09,3
41179,QMTK0285-横版LMF(TT),16,2021-11-30,3,856.33,0.0,21.0,0.0,2.0,0.0,40.777619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
41199,QMTK0287-横版LMF（TT）,16,2021-11-30,5,5095.74,3.0,25.0,71.0,2.0,0.12,203.8296,1698.58,1.0,0.5,71.0,3.0,0.013933,0.2308,1578.0,2021-12-09,3
41247,QMTK0289-横版CHL-01（TT）,16,2021-11-04,5,329.75,0.0,2.0,0.0,2.0,0.0,164.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
41285,QMTK0291-竖版LMF（TT）,16,2021-04-24,31,57933.77,36.0,549.0,2394.0,1.0,0.0656,105.525993,1609.271389,1.0,1.0,2394.0,36.0,0.041323,0.1275,25400.0,2021-12-09,3
41317,QMTK0293-竖版ZDC（TT）,16,2021-12-03,4,822.5,0.0,4.0,0.0,2.0,0.0,205.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-09,3
41396,QMTK0294-竖版xy,16,2021-11-04,5,2192.12,2.0,16.0,30.0,2.0,0.125,137.0075,1096.06,2.0,1.0,15.0,1.0,0.013685,0.1667,683.0,2021-12-09,3
41410,QMTK0295-橫版Z（TT）（真人）,16,2021-12-06,1,600.91,0.0,1.0,0.0,1.0,0.0,600.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2021-12-09,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,1452.09,1.0,14.0,6.0,4.0,0.0714,103.720714,1452.09,0.0,0.0,0.0,0.0,0.004132,0.24,6.0,2021-12-10,3
27557,ZDZL1744-横版LL,16,2021-06-10,12,104.44,0.0,1.0,0.0,1.0,0.0,104.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10,3
27683,ZDZL1768-横版Z,16,2021-06-09,6,173.91,0.0,1.0,0.0,1.0,0.0,173.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10,3
29796,ZDZL1937-横版xy,16,2021-10-10,2,136.48,0.0,1.0,0.0,1.0,0.0,136.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10,3
33201,ZDZL1986-横版CHL,16,2021-05-12,14,1034.63,1.0,4.0,16.0,1.0,0.25,258.6575,1034.63,1.0,1.0,16.0,1.0,0.015464,0.3333,17.0,2021-12-10,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,2703.01,3.0,48.0,18.0,4.0,0.0625,56.312708,901.003333,4.0,1.0,4.5,0.75,0.006659,0.1129,1886.0,2021-12-10,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,578.76,0.0,3.0,0.0,1.0,0.0,192.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,497.2,0.0,2.0,0.0,1.0,0.0,248.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,2021-12-10,3
34873,QMTK0161-横版xy(TT),16,2021-06-19,3,148.58,0.0,1.0,0.0,1.0,0.0,148.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,828.05,0.0,17.0,0.0,4.0,0.0,48.708824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,119.79,0.0,3.0,0.0,1.0,0.0,39.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10,3
40041,QMTK0269-竖版CHL(TT),16,2021-10-27,6,693.14,2.0,11.0,7.0,2.0,0.1818,63.012727,346.57,2.0,1.0,3.5,1.0,0.010099,0.2,100.0,2021-12-10,3
40435,QMTK0278-横版CHL-01（3D混剪）(TT),16,2021-11-08,32,136.57,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10,3
40499,QMTK0277-横版ly(TT),16,2021-11-04,7,2184.34,2.0,29.0,18.0,1.0,0.069,75.322069,1092.17,1.0,1.0,18.0,2.0,0.00824,0.1842,116.0,2021-12-10,3
40929,QMTK0279-竖版CXN(TT),16,2021-11-25,8,31197.97,31.0,503.0,1242.0,1.0,0.0616,62.023797,1006.386129,1.0,1.0,1242.0,31.0,0.03981,0.1242,9253.0,2021-12-10,3
40988,QMTK0281-竖版CHL(TT),16,2021-11-25,4,1173.21,0.0,13.0,0.0,3.0,0.0,90.246923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10,3
41048,QMTK0284-竖版ZDC(3D)(TT),16,2021-11-11,8,134.82,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10,3
41179,QMTK0285-横版LMF(TT),16,2021-11-30,3,1114.6,0.0,20.0,0.0,2.0,0.0,55.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,1.0,2021-12-10,3
41199,QMTK0287-横版LMF（TT）,16,2021-11-30,5,5059.97,3.0,24.0,71.0,2.0,0.125,210.832083,1686.656667,1.0,0.5,71.0,3.0,0.014032,0.24,1578.0,2021-12-10,3
41247,QMTK0289-横版CHL-01（TT）,16,2021-11-04,5,376.05,0.0,2.0,0.0,2.0,0.0,188.025,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,12.0,2021-12-10,3
41285,QMTK0291-竖版LMF（TT）,16,2021-04-24,31,40034.57,15.0,574.0,1063.0,1.0,0.0261,69.746638,2668.971333,0.0,0.0,0.0,0.0,0.026552,0.122,39997.0,2021-12-10,3
41317,QMTK0293-竖版ZDC（TT）,16,2021-12-03,4,706.44,0.0,5.0,0.0,2.0,0.0,141.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-10,3
41396,QMTK0294-竖版xy,16,2021-11-04,5,2065.29,3.0,14.0,66.0,2.0,0.2143,147.520714,688.43,2.0,1.0,33.0,1.5,0.031957,0.1667,683.0,2021-12-10,3
41410,QMTK0295-橫版Z（TT）（真人）,16,2021-12-06,1,404.07,0.0,2.0,0.0,1.0,0.0,202.035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2021-12-10,3
25770,ZDZL1375-横版CHL,16,2021-05-12,19,604.93,1.0,9.0,6.0,4.0,0.1111,67.214444,604.93,0.0,0.0,0.0,0.0,0.009919,0.1875,6.0,2021-12-11,3
27683,ZDZL1768-横版Z,16,2021-06-09,6,113.22,0.0,2.0,0.0,1.0,0.0,56.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-11,3
29796,ZDZL1937-横版xy,16,2021-10-10,2,106.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-11,3
33201,ZDZL1986-横版CHL,16,2021-05-12,14,1175.47,2.0,6.0,17.0,1.0,0.3333,195.911667,587.735,1.0,1.0,17.0,2.0,0.014462,0.5,29.0,2021-12-11,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,1900.84,0.0,45.0,0.0,4.0,0.0,42.240889,0.0,4.0,1.0,0.0,0.0,0.0,0.1061,1874.0,2021-12-11,3
34582,QMTK0129-竖版CHL-03（TT）,16,2021-06-24,41,471.22,0.0,1.0,0.0,1.0,0.0,471.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-11,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,373.44,0.0,4.0,0.0,1.0,0.0,93.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-12-11,3
34873,QMTK0161-横版xy(TT),16,2021-06-19,3,156.74,0.0,1.0,0.0,1.0,0.0,156.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-11,3
39211,QMTK0249-横版xy（TT),16,2021-10-02,17,429.33,0.0,10.0,0.0,4.0,0.0,42.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-11,3
39527,QMTK0259-竖版CHL（TT）,16,2021-10-10,9,106.07,0.0,3.0,0.0,1.0,0.0,35.356667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-11,3
40041,QMTK0269-竖版CHL(TT),16,2021-10-27,6,438.0,2.0,7.0,7.0,2.0,0.2857,62.571429,219.0,2.0,1.0,3.5,1.0,0.015982,0.1429,100.0,2021-12-11,3
40435,QMTK0278-横版CHL-01（3D混剪）(TT),16,2021-11-08,32,125.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-11,3
40499,QMTK0277-横版ly(TT),16,2021-11-04,7,2201.1,1.0,40.0,6.0,1.0,0.025,55.0275,2201.1,1.0,1.0,6.0,1.0,0.002726,0.1633,116.0,2021-12-11,3
40929,QMTK0279-竖版CXN(TT),16,2021-11-25,8,10031.89,11.0,251.0,535.0,1.0,0.0438,39.967689,911.99,1.0,1.0,535.0,11.0,0.05333,0.1314,8882.0,2021-12-11,3
40988,QMTK0281-竖版CHL(TT),16,2021-11-25,4,1040.14,0.0,15.0,0.0,3.0,0.0,69.342667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-11,3
41179,QMTK0285-横版LMF(TT),16,2021-11-30,3,1029.72,0.0,14.0,0.0,2.0,0.0,73.551429,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,1.0,2021-12-11,3
41199,QMTK0287-横版LMF（TT）,16,2021-11-30,5,381.28,0.0,1.0,0.0,2.0,0.0,381.28,0.0,1.0,0.5,0.0,0.0,0.0,0.2083,1437.0,2021-12-11,3
41247,QMTK0289-横版CHL-01（TT）,16,2021-11-04,5,245.19,0.0,2.0,0.0,2.0,0.0,122.595,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,12.0,2021-12-11,3
41285,QMTK0291-竖版LMF（TT）,16,2021-04-24,31,42515.73,18.0,591.0,942.0,1.0,0.0305,71.938629,2361.985,1.0,1.0,942.0,18.0,0.022157,0.104,34194.0,2021-12-11,3
41317,QMTK0293-竖版ZDC（TT）,16,2021-12-03,4,565.49,0.0,3.0,0.0,2.0,0.0,188.496667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-11,3
