image_id,image_name,image_run_date_amount,image_create_role_pay_num,image_create_role_num,image_create_role_pay_sum,image_source_num,image_create_role_pay_rate,image_create_role_cost,image_create_role_pay_cost,image_valid_source_num,image_valid_source_rate,image_pay_sum_ability,image_pay_num_ability,image_create_role_roi,image_create_role_retain_1d,model_run_datetime,data_win,score,image_launch_time,image_source_total_num,media_id,label_ids
32817,SSR3194-横版（3D原创）,1681.09,1.0,3.0,12.0,3,0.3333,560.363333,1681.09,1.0,0.3333,12.0,1.0,0.007138,0.0,2021-05-07,3,458,2021-04-28,7,16,149
32821,SSR3196-竖版（3D混剪）,13719.77,0.0,153.0,0.0,11,0.0,89.671699,inf,0.0,0.0,0.0,0.0,0.0,0.1154,2021-05-07,3,501,2021-04-28,20,16,20
32829,SSR3197-竖版（外包3D混剪）,21928.01,2.0,455.0,250.0,9,0.0044,48.193429,10964.005,0.0,0.0,0.0,0.0,0.011401,0.0784,2021-05-07,3,552,2021-04-28,21,16,20
32842,SSR3199-横版（3D外包混剪）,1923.26,0.0,32.0,0.0,4,0.0,60.101875,inf,0.0,0.0,0.0,0.0,0.0,0.1053,2021-05-07,3,491,2021-04-28,11,16,20
32843,SSR3198-横版（3D外包混剪）,36726.95,7.0,487.0,1240.0,23,0.0144,75.414682,5246.707143,4.0,0.1739,310.0,1.75,0.033763,0.0986,2021-05-07,3,610,2021-04-28,43,16,20
32881,SSR3201-横版（3D混剪）,1834.51,0.0,2.0,0.0,6,0.0,917.255,inf,0.0,0.0,0.0,0.0,0.0,0.3333,2021-05-07,3,524,2021-04-29,15,16,20
32882,SSR3202-横版（3D外包混剪）,10163.9,1.0,93.0,30.0,4,0.0108,109.289247,10163.9,0.0,0.0,0.0,0.0,0.002952,0.1084,2021-05-07,3,500,2021-04-29,7,16,20
32883,SSR3203-竖版（3D外包混剪）,21297.37,2.0,387.0,84.0,4,0.0052,55.031964,10648.685,0.0,0.0,0.0,0.0,0.003944,0.0728,2021-05-07,3,548,2021-04-29,7,16,20
32884,SSR3204-竖版H(录播混剪),1050.63,0.0,22.0,0.0,1,0.0,47.755909,inf,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-07,3,445,2021-04-29,2,16,20
32887,SSR3205-竖版（3D混剪）,3068.24,0.0,64.0,0.0,1,0.0,47.94125,inf,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-07,3,454,2021-04-29,8,16,20
